Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
60.45,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.66,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.87,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.08,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.29,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.49,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.7,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.91,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.12,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.33,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.53,1.6994,49.76,0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.74,1.6995,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.96,1.6995,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.16,1.6995,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.37,1.6996,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.58,1.6996,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.79,1.6997,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.0,1.6997,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.21,1.6997,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.42,1.6998,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.63,1.6999,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.84,1.6999,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.05,1.7000,49.18,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.26,1.7000,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.46,1.7000,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.67,1.7001,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.88,1.7001,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.09,1.7002,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.3,1.7002,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.51,1.7002,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.72,1.7003,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.96,1.7003,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.17,1.7003,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.38,1.7004,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.59,1.7004,49.40,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.8,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.01,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.22,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.42,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.63,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.84,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.05,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.26,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.47,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.68,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.88,1.7004,49.86,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.09,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.3,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.51,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.72,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.92,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.13,1.7004,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.34,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.55,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.76,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.97,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.18,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.39,1.7005,49.72,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.59,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.8,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.01,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.22,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.43,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.63,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.84,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.05,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.26,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.47,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.67,1.7005,49.95,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.88,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.09,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.3,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.51,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.72,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.93,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.14,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.35,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.59,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.8,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.01,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.22,1.7005,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.42,1.7005,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.63,1.7005,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.84,1.7005,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.05,1.7005,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.26,1.7005,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.47,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.69,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.89,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.1,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.31,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.52,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.74,1.7006,49.92,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.94,1.7006,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.15,1.7006,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.36,1.7006,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.57,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.78,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.99,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.2,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.41,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.61,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.82,1.7007,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.03,1.7008,49.77,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.24,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.45,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.66,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.86,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.07,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.28,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.49,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.69,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.91,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.11,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.32,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.53,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.74,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.95,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.16,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.36,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.57,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.78,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.99,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.2,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.4,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.61,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.82,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.03,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.24,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.44,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.65,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.86,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.07,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.28,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.49,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.7,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.91,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.12,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.33,1.7008,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.54,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.74,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.95,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.16,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.37,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.58,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.79,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.0,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.21,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.42,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.62,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.83,1.7008,50.02,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.04,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.25,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.45,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.66,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.87,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.08,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.29,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.5,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.71,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.92,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.13,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.33,1.7008,50.12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.54,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.75,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.96,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.17,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.38,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.59,1.7008,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.8,1.7009,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.01,1.7009,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.22,1.7009,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.43,1.7009,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.63,1.7009,49.98,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.84,1.7011,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.05,1.7011,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.26,1.7013,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.47,1.7014,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.68,1.7014,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.88,1.7016,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.09,1.7018,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.3,1.7018,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.51,1.7019,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.72,1.7021,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.93,1.7021,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.14,1.7023,48.53,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.35,1.7023,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.55,1.7024,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.76,1.7024,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.98,1.7024,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.19,1.7024,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.4,1.7024,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.61,1.7025,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.84,1.7025,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.05,1.7025,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.26,1.7026,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.47,1.7026,49.53,1.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.68,1.7026,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.89,1.7028,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.09,1.7030,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.3,1.7030,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.51,1.7031,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.72,1.7033,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.93,1.7035,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.13,1.7035,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.34,1.7037,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.55,1.7039,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.76,1.7039,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.97,1.7040,48.42,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.18,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.38,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.59,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.8,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.01,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.22,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.42,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.63,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.84,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.05,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.26,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.46,1.7040,49.79,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.67,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.88,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.09,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.3,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.52,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.72,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.93,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.14,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.35,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.56,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.76,1.7040,49.94,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.97,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.19,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.4,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.6,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.81,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.02,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.23,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.43,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.64,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.85,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.06,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.27,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.47,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.68,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.89,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.1,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.31,1.7040,50.01,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
